PARID,BOROCODE,BLOCK,LOT,TAXYEAR,STREET NUMBER,STREET NAME,Postcode,BLDG_CLASS,TAXCLASS,OWNER_NAME,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
1005750064,1,575,64,2021,27,WEST 11 STREET,10011,H3,4,ST CLAIRE BUILDRS &,MANHATTAN,40.734495,-73.996128,102,3,63,1009588,1005750064,West Village
1005760014,1,576,14,2021,54,WEST 13 STREET,10011,HB,4,BRIDGETON WEST 13 FEE LLC,MANHATTAN,40.736024,-73.995829,102,3,63,1080148,1005760014,West Village
1005770015,1,577,15,2021,48,WEST 14 STREET,10011,H8,4,47 DEVELOPMENT LLC,MANHATTAN,40.736656,-73.995186,102,3,63,1080154,1005770015,West Village
1005800015,1,580,15,2021,66,CHARLTON STREET,10014,H2,4,VCL 66 CHARLTON CORP.,MANHATTAN,40.727222,-74.00631,102,3,37,1088206,1005800015,SoHo-TriBeCa-Civic Center-Little Italy
1005800063,1,580,63,2021,181,VARICK STREET,10014,H2,4,SOHO HOTEL LLC,MANHATTAN,40.727581,-74.005488,102,3,37,1088514,1005800063,SoHo-TriBeCa-Civic Center-Little Italy
1005940115,1,594,115,2021,503,CANAL STREET,10013,H9,4,"2REN, LLC",MANHATTAN,40.724145,-74.008522,102,3,37,1088827,1005940115,SoHo-TriBeCa-Civic Center-Little Italy
1005970005,1,597,5,2021,523,GREENWICH STREET,10013,HB,4,FORTUNA REALTY HOTEL SOHO LLC,MANHATTAN,40.726365,-74.009023,102,3,37,1089705,1005970005,SoHo-TriBeCa-Civic Center-Little Italy
1006030046,1,603,46,2021,636,GREENWICH STREET,10014,H8,4,LAROC,MANHATTAN,40.731177,-74.007988,102,3,69,1010406,1006030046,West Village
1006040001,1,604,1,2021,384,WEST STREET,10014,H9,4,150 BARROW STREET LLC,MANHATTAN,40.732077,-74.010374,102,3,69,1010416,1006040001,West Village
1006080029,1,608,29,2021,116,WEST 13 STREET,10011,H8,4,NEW SCHOOL UNIVERSITY,MANHATTAN,40.73698,-73.998098,102,3,71,1010613,1006080029,West Village
1006230051,1,623,51,2021,273,WEST 11 STREET,10014,H8,4,SODERMALM TRUST,MANHATTAN,40.736068,-74.004399,102,3,77,1080220,1006230051,West Village
1006250054,1,625,54,2021,30,8 AVENUE,10014,H3,4,JANE 8 LLC,MANHATTAN,40.737814,-74.004518,102,3,77,1011447,1006250054,West Village
1006250055,1,625,55,2021,32,8 AVENUE,10014,H3,4,JANE 8 LLC,MANHATTAN,40.737858,-74.004467,102,3,77,1011448,1006250055,West Village
1006280004,1,628,4,2021,10,9 AVENUE,10014,H1,4,REGENT SPE LLC,MANHATTAN,40.739919,-74.006106,102,3,79,1087054,1006280004,West Village
1006360041,1,636,41,2021,396,WEST STREET,10014,H4,4,CHAD 396 WEST STREET LLC,MANHATTAN,40.733252,-74.010262,102,3,75,1011987,1006360041,West Village
1006420001,1,642,1,2021,113,JANE STREET,10014,H3,4,JANE ST. HOSPITALITY LLC,MANHATTAN,40.738154,-74.009025,102,3,79,1012125,1006420001,West Village
1006450011,1,645,11,2021,848,WASHINGTON STREET,10014,H1,4,"GC SHL, LLC",MANHATTAN,40.740624,-74.007719,102,3,79,1012203,1006450011,West Village
1006461102,1,646,1102,2021,29,9 AVENUE,10014,RH,4,33 NINTH COMMERCIAL OWNER LLC,MANHATTAN,40.740369,-74.005799,102,3,79,1012238,1006467503,West Village
1006540031,1,654,31,2021,500,WEST 14 STREET,10014,H4,4,DUANCO INC,MANHATTAN,40.742172,-74.008282,102,3,79,1012248,1006540031,West Village
1006950001,1,695,1,2021,182,11 AVENUE,10011,HH,4,NICK & DUKE,MANHATTAN,40.748988,-74.00694,104,3,99,1012341,1006950001,Hudson Yards-Chelsea-Flatiron-Union Square
1006980047,1,698,47,2021,518,WEST 27 STREET,10001,H1,4,W27 HIGHLINE OWNER  LLC,MANHATTAN,40.750662,-74.003432,104,3,99,1088519,1006980047,Hudson Yards-Chelsea-Flatiron-Union Square
1007021404,1,702,1404,2021,34,HUDSON YARDS,10001,RH,4,ERY NORTH TOWER RHC TENANT LLC,,,,,,,,,
1007090052,1,709,52,2021,522,WEST 38 STREET,10018,H3,4,522 W. 38TH ST. NY LLC,MANHATTAN,40.757615,-73.998509,104,3,99,1012515,1007090052,Hudson Yards-Chelsea-Flatiron-Union Square
1007181102,1,718,1102,2021,180,10 AVENUE,10011,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.746216,-74.005229,104,3,89,1088996,1007187502,Hudson Yards-Chelsea-Flatiron-Union Square
1007181103,1,718,1103,2021,180,10 AVENUE,10011,RH,4,THE HIGHLINE HOTEL LLC,MANHATTAN,40.746216,-74.005229,104,3,89,1088996,1007187502,Hudson Yards-Chelsea-Flatiron-Union Square
1007280042,1,728,42,2021,406,WEST 31 STREET,10001,H8,4,F I T STUDENT HOUSING CORPORATION,MANHATTAN,40.751672,-73.998141,104,3,103,1012834,1007280042,Hudson Yards-Chelsea-Flatiron-Union Square
1007290061,1,729,61,2021,440,WEST 33 STREET,10001,H1,4,BOP NW II LLC,MANHATTAN,40.753281,-73.998145,104,3,103,1000000,1007290061,Hudson Yards-Chelsea-Flatiron-Union Square
1007320001,1,732,1,2021,461,WEST 34 STREET,10001,H2,4,"34-10 DEVELOPMENT, LLC",MANHATTAN,40.754351,-73.998585,104,3,111,1012856,1007320001,Hudson Yards-Chelsea-Flatiron-Union Square
1007320070,1,732,70,2021,444,10 AVENUE,10001,H2,4,CARE REALTY CORP,MANHATTAN,40.755062,-73.998787,104,3,111,1089382,1007320070,Hudson Yards-Chelsea-Flatiron-Union Square
1007330060,1,733,60,2021,442,WEST 36 STREET,10018,H3,4,36TH STREET PROPERTY INC.,MANHATTAN,40.755438,-73.997217,104,3,111,1088183,1007330060,Hudson Yards-Chelsea-Flatiron-Union Square
1007340007,1,734,7,2021,449,WEST 36 STREET,10018,H3,4,ORCHARD LODGING LLC,MANHATTAN,40.755616,-73.997592,104,3,111,1012885,1007340007,Hudson Yards-Chelsea-Flatiron-Union Square
1007361002,1,736,1002,2021,511,9 AVENUE,10018,RH,4,9TH AVE. HOTEL PROPERTY HOLDING LLC,MANHATTAN,40.75613,-73.994319,104,3,115,1000000,1007367501,Clinton
1007380025,1,738,25,2021,317,WEST 14 STREET,10014,H3,4,317 WEST 14 REALTY LLC,MANHATTAN,40.740185,-74.003529,104,3,83,1013019,1007380025,Hudson Yards-Chelsea-Flatiron-Union Square
1007380028,1,738,28,2021,309,WEST 14 STREET,10014,H3,4,309309 CORPORATION,MANHATTAN,40.740133,-74.003403,104,3,83,1013022,1007380028,Hudson Yards-Chelsea-Flatiron-Union Square
1007400001,1,740,1,2021,363,WEST 16 STREET,10011,H2,4,MARKET CORNER REALTYASSOCIATES,MANHATTAN,40.741802,-74.003244,104,3,83,1013044,1007400001,Hudson Yards-Chelsea-Flatiron-Union Square
1007401001,1,740,1001,2021,346,WEST 17 STREET,10011,RH,4,WORTH CAPITAL HOLDINGS 52 LLC,MANHATTAN,40.742233,-74.002494,104,3,83,1088885,1007407502,Hudson Yards-Chelsea-Flatiron-Union Square
1007431003,1,743,1003,2021,300,WEST 20 STREET,10011,RH,4,THE NEW SCHOOL,MANHATTAN,40.743597,-74.000281,104,3,89,1013220,1007437501,Hudson Yards-Chelsea-Flatiron-Union Square
1007450040,1,745,40,2021,231,8 AVENUE,10011,H2,4,300 WEST 22 REALTY LLC,MANHATTAN,40.744443,-73.999116,104,3,89,1013310,1007450040,Hudson Yards-Chelsea-Flatiron-Union Square
1007450048,1,745,48,2021,318,WEST 22 STREET,10011,H3,4,WEST 22ND ST. LLC,MANHATTAN,40.744956,-73.999769,104,3,89,1013316,1007450048,Hudson Yards-Chelsea-Flatiron-Union Square
1007530033,1,753,33,2021,305,WEST 29 STREET,10001,H8,4,UNISYS CHELSEA LLC,MANHATTAN,40.749273,-73.99625,104,3,97,1013484,1007530033,Hudson Yards-Chelsea-Flatiron-Union Square
1007540018,1,754,18,2021,341,WEST 30 STREET,10001,HH,4,PR 341 WEST 30 LLC,MANHATTAN,40.750215,-73.996521,104,3,103,1013520,1007540018,Hudson Yards-Chelsea-Flatiron-Union Square
1007540036,1,754,36,2021,403,8 AVENUE,10001,H3,4,CYMO TRADING CORP,MANHATTAN,40.749767,-73.99524,104,3,103,1082392,1007540036,Hudson Yards-Chelsea-Flatiron-Union Square
1007570017,1,757,17,2021,325,WEST 33 STREET,10001,H1,4,"325 WEST 33RD LLC, A DELAWARE LIMITED LI ABILITY CO",MANHATTAN,40.751916,-73.994857,104,3,103,1080469,1007570017,Hudson Yards-Chelsea-Flatiron-Union Square
1007580037,1,758,37,2021,481,8 AVENUE,10001,H2,4,THE HOLY SPIRIT ASSOCIATION FOR THE UNIF ICATION OF,MANHATTAN,40.752295,-73.993402,104,3,111,1013561,1007580037,Hudson Yards-Chelsea-Flatiron-Union Square
1007590014,1,759,14,2021,345,WEST 35 STREET,10001,H2,4,"EROS MANAGEMENT & REALTY, LLC",MANHATTAN,40.75342,-73.994294,104,3,111,1013565,1007590014,Hudson Yards-Chelsea-Flatiron-Union Square
1007590026,1,759,26,2021,325,WEST 35 STREET,10001,H2,4,"BEWELL35, LLC",MANHATTAN,40.753248,-73.993886,104,3,111,1013570,1007590026,Hudson Yards-Chelsea-Flatiron-Union Square
1007590055,1,759,55,2021,320,WEST 36 STREET,10018,H1,4,LRR HOLDINGS LLC,MANHATTAN,40.753824,-73.993362,104,3,111,1090332,1007590055,Hudson Yards-Chelsea-Flatiron-Union Square
1007590059,1,759,59,2021,330,WEST 36 STREET,10018,HR,4,330 WEST 36TH ST HTLCP,MANHATTAN,40.753909,-73.993564,104,3,111,1013581,1007590059,Hudson Yards-Chelsea-Flatiron-Union Square
1007590061,1,759,61,2021,338,WEST 36 STREET,10018,H2,4,NY 36TH STREET V LLC,MANHATTAN,40.75398,-73.993723,104,3,111,1090378,1007590061,Hudson Yards-Chelsea-Flatiron-Union Square
1007600018,1,760,18,2021,341,WEST 36 STREET,10018,H2,4,BARRYDALE SM LLC,MANHATTAN,40.754011,-73.993756,104,3,111,1013592,1007600018,Hudson Yards-Chelsea-Flatiron-Union Square
1007600020,1,760,20,2021,337,WEST 36 STREET,10018,H3,4,RS 308 WEST 40 LLC,MANHATTAN,40.753978,-73.993673,104,3,111,1000000,1007600020,Hudson Yards-Chelsea-Flatiron-Union Square
1007600039,1,760,39,2021,523,8 AVENUE,10018,H2,4,RONBET EIGHTH AVENUE LLC,MANHATTAN,40.753626,-73.992431,104,3,111,1085726,1007600039,Hudson Yards-Chelsea-Flatiron-Union Square
1007600051,1,760,51,2021,312,WEST 37 STREET,10018,H2,4,"AL DUWALIYA HOSPITALITY COMPANY, INC.",MANHATTAN,40.754367,-73.992752,104,3,111,1089779,1007600051,Hudson Yards-Chelsea-Flatiron-Union Square
1007600058,1,760,58,2021,326,WEST 37 STREET,10018,H2,4,SNRP WEST 37 LLC,MANHATTAN,40.754488,-73.993037,104,3,111,1090331,1007600058,Hudson Yards-Chelsea-Flatiron-Union Square
1007610028,1,761,28,2021,307,WEST 37 STREET,10018,H3,4,"CWI TIMES SQUARE HOTEL, LLC",MANHATTAN,40.754332,-73.992622,104,3,111,1090456,1007610028,Hudson Yards-Chelsea-Flatiron-Union Square
1007620006,1,762,6,2021,351,WEST 38 STREET,10018,H2,4,QUADRUM 38 LLC,MANHATTAN,40.755325,-73.993066,104,3,115,1090149,1007620006,Clinton
1007620016,1,762,16,2021,333,WEST 38 STREET,10018,HB,4,W38 BOUTIQUE INN LLC,MANHATTAN,40.755169,-73.992702,104,3,115,1090648,1007620016,Clinton
1007620038,1,762,38,2021,585,8 AVENUE,10018,H3,4,IMDN HOLDING LLC,MANHATTAN,40.755097,-73.991363,104,3,115,1090194,1007620038,Clinton
1007620061,1,762,61,2021,338,WEST 39 STREET,10018,H3,4,338 WEST 39TH STREET LLC,MANHATTAN,40.755827,-73.99238,104,3,115,1013652,1007620061,Clinton
1007620067,1,762,67,2021,350,WEST 39 STREET,10018,H1,4,LOPM 39 DE LLC,MANHATTAN,40.755932,-73.992626,104,3,115,1090150,1007620067,Clinton
1007630012,1,763,12,2021,343,WEST 39 STREET,10018,H3,4,"HCIN DUO THREE ASSOCIATES, LLC",MANHATTAN,40.755877,-73.992453,104,3,115,1087498,1007630012,Clinton
1007630013,1,763,13,2021,341,WEST 39 STREET,10018,HS,4,"HCIN DUO TWO ASSOCIATES, LLC",MANHATTAN,40.75586,-73.992413,104,3,115,1087500,1007630013,Clinton
1007630014,1,763,14,2021,337,WEST 39 STREET,10018,H3,4,"HCIN DUO ONE ASSOCIATES, LLC",MANHATTAN,40.755825,-73.99233,104,3,115,1087499,1007630014,Clinton
1007630028,1,763,28,2021,311,WEST 39 STREET,10018,H2,4,SM ASCOTT LLC,MANHATTAN,40.755602,-73.991803,104,3,115,1088523,1007630028,Clinton
1007630032,1,763,32,2021,305,WEST 39 STREET,10018,H2,4,YAD LLC,MANHATTAN,40.755553,-73.99168,104,3,115,1088180,1007630032,Clinton
1007630047,1,763,47,2021,310,WEST 40 STREET,10018,H2,4,UNAVAILABLE OWNER,MANHATTAN,40.756209,-73.991359,104,3,115,1090719,1007630047,Clinton
1007630054,1,763,54,2021,326,WEST 40 STREET,10018,H2,4,TIMES SQUARE HOSPITALITY FEE I LLC,MANHATTAN,40.756343,-73.991684,104,3,115,1087259,1007630054,Clinton
1007630056,1,763,56,2021,330,WEST 40 STREET,10018,H2,4,TIMES SQUARE HOSPITALITY FEE II LLC,MANHATTAN,40.756379,-73.991767,104,3,115,1087265,1007630056,Clinton
1007630060,1,763,60,2021,334,WEST 40 STREET,10018,HS,4,340-344 REALTY LLC,MANHATTAN,40.756412,-73.991846,104,3,115,1013693,1007630060,Clinton
1007630065,1,763,65,2021,342,WEST 40 STREET,10018,H2,4,GOULD HOTEL ON WEST 40TH STREET LLC,MANHATTAN,40.756481,-73.992009,104,3,115,1088524,1007630065,Clinton
1007630067,1,763,67,2021,346,WEST 40 STREET,10018,H2,4,NYHK FIONA LLC,MANHATTAN,40.756516,-73.992088,104,3,115,1013695,1007630067,Clinton
1007700008,1,770,8,2021,245,WEST 20 STREET,10011,HH,4,245 REALTY L.L.C. C/O,MANHATTAN,40.742834,-73.998427,104,3,87,1081521,1007700008,Hudson Yards-Chelsea-Flatiron-Union Square
1007720047,1,772,47,2021,204,WEST 23 STREET,10011,H3,4,202-4 WEST 23 ST CORP,MANHATTAN,40.744305,-73.996157,104,3,91,1014127,1007720047,Hudson Yards-Chelsea-Flatiron-Union Square
1007720064,1,772,64,2021,216,WEST 23 STREET,10011,H3,4,CHELSEA HOTEL OWNER LLC,MANHATTAN,40.744407,-73.996402,104,3,91,1014130,1007720064,Hudson Yards-Chelsea-Flatiron-Union Square
1007760033,1,776,33,2021,210,WEST 27 STREET,10001,H8,4,DORMITORY AUTHORITYNYS,MANHATTAN,40.746896,-73.994489,105,3,95,1088614,1007760033,Midtown-Midtown South
1007760047,1,776,47,2021,220,WEST 27 STREET,10001,H8,4,FIT STAFF HOUSING COINC,MANHATTAN,40.747124,-73.995023,105,3,95,1083088,1007760047,Midtown-Midtown South
1007760055,1,776,55,2021,230,WEST 27 STREET,10001,H8,4,F.I.T. STUDENT HOUSING CORPORATION,MANHATTAN,40.747195,-73.995193,105,3,95,1014237,1007760055,Midtown-Midtown South
1007780057,1,778,57,2021,232,WEST 29 STREET,10001,H3,4,BRISAM MANAGEMENT (DE) LLC,MANHATTAN,40.748301,-73.993987,105,3,95,1080553,1007780057,Midtown-Midtown South
1007780075,1,778,75,2021,370,8 AVENUE,10001,HR,4,370 8TH AVENUE GROUP LLC,MANHATTAN,40.748765,-73.995947,105,3,95,1014276,1007780075,Midtown-Midtown South
1007840054,1,784,54,2021,218,WEST 35 STREET,10001,H2,4,34TH STREET PENN ASSOCIATION LLC,MANHATTAN,40.751985,-73.99093,105,3,109,1014413,1007840054,Midtown-Midtown South
1007850023,1,785,23,2021,233,WEST 35 STREET,10001,H2,4,HHH.USA. INC.,MANHATTAN,40.752119,-73.991204,105,3,109,1014426,1007850023,Midtown-Midtown South
1007880009,1,788,9,2021,273,WEST 38 STREET,10018,H3,4,MANHATTAN BROADWAY PROPERTY CORP,MANHATTAN,40.754315,-73.99067,105,3,113,1014473,1007880009,Midtown-Midtown South
1007890069,1,789,69,2021,252,WEST 40 STREET,10018,H2,4,PORT 40TH PARKING CORP,MANHATTAN,40.755369,-73.989374,105,3,113,1090450,1007890069,Midtown-Midtown South
1007890078,1,789,78,2021,618,8 AVENUE,10018,HR,4,"618 EIGHT AVENUE, LLC",MANHATTAN,40.755852,-73.990785,105,3,113,1014512,1007890078,Midtown-Midtown South
1007990024,1,799,24,2021,131,WEST 23 STREET,10011,H3,4,"127 WEST 23RD OWNER, LLC",MANHATTAN,40.74335,-73.993833,104,3,91,1014950,1007990024,Hudson Yards-Chelsea-Flatiron-Union Square
1007990046,1,799,46,2021,108,WEST 24 STREET,10011,H3,4,"HCIN CHELSEA GRAND EAST ASSOCIATES, LLC",MANHATTAN,40.743808,-73.992912,104,3,91,1014958,1007990046,Hudson Yards-Chelsea-Flatiron-Union Square
1007990063,1,799,63,2021,140,WEST 24 STREET,10011,H2,4,NY 24TH STREET VI LLC,MANHATTAN,40.74408,-73.993558,104,3,91,1000000,1007990063,Hudson Yards-Chelsea-Flatiron-Union Square
1008000049,1,800,49,2021,112,WEST 25 STREET,10001,H2,4,LAM GEN 25 LLC,MANHATTAN,40.744461,-73.992544,104,3,91,1014986,1008000049,Hudson Yards-Chelsea-Flatiron-Union Square
1008000050,1,800,50,2021,113,WEST 24 STREET,10011,H2,4,CHELSEA 24TH STREET LLC,MANHATTAN,40.743858,-73.992984,104,3,91,1089732,1008000050,Hudson Yards-Chelsea-Flatiron-Union Square
1008000071,1,800,71,2021,160,WEST 25 STREET,10001,H3,4,CHELSEA GRAND WEST LLC,MANHATTAN,40.744871,-73.993515,104,3,91,1014994,1008000071,Hudson Yards-Chelsea-Flatiron-Union Square
1008010071,1,801,71,2021,152,WEST 26 STREET,10001,H1,4,"FASHION 26TH STREET, LLC",MANHATTAN,40.745422,-73.992905,104,3,91,1015028,1008010071,Hudson Yards-Chelsea-Flatiron-Union Square
1008011204,1,801,1204,2021,127,WEST 25 STREET,10001,RH,4,THE BOWERY LEASEHOLD CONDOMINIUM,MANHATTAN,40.744596,-73.992818,104,3,91,1015006,1008017503,Hudson Yards-Chelsea-Flatiron-Union Square
1008020026,1,802,26,2021,121,WEST 26 STREET,10001,H2,4,CWI OP LP,MANHATTAN,40.745175,-73.992277,105,3,95,1015038,1008020026,Midtown-Midtown South
1008020061,1,802,61,2021,132,WEST 27 STREET,10001,H2,4,27 STREET EQUITIES LLC,MANHATTAN,40.745867,-73.99205,105,3,95,1015052,1008020061,Midtown-Midtown South
1008020078,1,802,78,2021,297,7 AVENUE,10001,H9,4,LMS 297 LLC,MANHATTAN,40.746468,-73.993912,105,3,95,1015058,1008020078,Midtown-Midtown South
1008030049,1,803,49,2021,116,WEST 28 STREET,10001,H3,4,"GOLDEN TOWN REALTY,",MANHATTAN,40.74635,-73.991274,105,3,95,1080594,1008030049,Midtown-Midtown South
1008030058,1,803,58,2021,132,WEST 28 STREET,10001,H2,4,28TH STEET PROPERTIES LLC,MANHATTAN,40.746484,-73.991598,105,3,95,1015090,1008030058,Midtown-Midtown South
1008030062,1,803,62,2021,140,WEST 28 STREET,10001,H2,4,140 WEST 28 OWNER LLC,MANHATTAN,40.746553,-73.991761,105,3,95,1015093,1008030062,Midtown-Midtown South
1008040020,1,804,20,2021,127,WEST 28 STREET,10001,H2,4,FORTUNA REALTY LLC,MANHATTAN,40.746449,-73.991465,105,3,95,1015107,1008040020,Midtown-Midtown South
1008040022,1,804,22,2021,123,WEST 28 STREET,10001,H3,4,WE CARE TRADING CO INC,MANHATTAN,40.746413,-73.991382,105,3,95,1089883,1008040022,Midtown-Midtown South
1008040024,1,804,24,2021,121,WEST 28 STREET,10001,H2,4,HAN'S 28 HOSPITALITY LLC,MANHATTAN,40.746396,-73.991342,105,3,95,1087590,1008040024,Midtown-Midtown South
1008040032,1,804,32,2021,105,WEST 28 STREET,10001,H2,4,LSG 105 WEST 28TH LLC,MANHATTAN,40.746259,-73.991017,105,3,95,1090387,1008040032,Midtown-Midtown South
1008040034,1,804,34,2021,815,AVENUE OF THE AMER,10001,H1,4,815 NY LENDER LLC,MANHATTAN,40.746237,-73.990736,105,3,95,1088896,1008040034,Midtown-Midtown South
1008040054,1,804,54,2021,124,WEST 29 STREET,10001,H2,4,BRISAM WEST 29 LLC,MANHATTAN,40.747036,-73.990988,105,3,95,1000000,1008040054,Midtown-Midtown South
1008051103,1,805,1103,2021,835,AVENUE OF THE AMER,10001,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.746805,-73.989974,105,3,95,1015146,1008057502,Midtown-Midtown South
1008060013,1,806,13,2021,135,WEST 30 STREET,10001,H3,4,COURTYARD NEW YORK MANHATTAN CHELSEA 313 1Y,MANHATTAN,40.747752,-73.990728,105,3,101,1090129,1008060013,Midtown-Midtown South
1008060052,1,806,52,2021,116,WEST 31 STREET,10001,H3,4,"HCIN HERALD SQUARE ASSOCIATES, LLC",MANHATTAN,40.748208,-73.98992,105,3,101,1087523,1008060052,Midtown-Midtown South
1008060076,1,806,76,2021,371,7 AVENUE,10001,H1,4,CYH MANHATTAN LLC,MANHATTAN,40.748806,-73.992204,105,3,101,1015174,1008060076,Midtown-Midtown South
1008081001,1,808,1001,2021,401,7 AVENUE,10001,RH,4,"401 HOTEL REIT,",MANHATTAN,40.749794,-73.991486,105,3,101,1015191,1008087501,Midtown-Midtown South
1008121001,1,812,1001,2021,485,7 AVENUE,10018,RH,4,485 SEVENTH AVE ASSOC LLC,MANHATTAN,40.752465,-73.989544,105,3,109,1015235,1008127501,Midtown-Midtown South
1008141001,1,814,1001,2021,100,WEST 39 STREET,10018,RH,4,MG HOTEL SPE LLC,MANHATTAN,40.75303,-73.985732,105,4,113,1015272,1008147501,Midtown-Midtown South
1008150020,1,815,20,2021,117,WEST 39 STREET,10018,H3,4,GRANITE PARK LLC,MANHATTAN,40.753313,-73.98636,105,4,113,1087857,1008150020,Midtown-Midtown South
1008180076,1,818,76,2021,48,WEST 17 STREET,10011,H3,4,JS CHELSEA LLC,MANHATTAN,40.738566,-73.993793,105,3,54,1077228,1008180076,Hudson Yards-Chelsea-Flatiron-Union Square
1008260017,1,826,17,2021,37,WEST 24 STREET,10010,HB,4,FORTUNA 37 WEST 24TH STREET LLC,MANHATTAN,40.742823,-73.990538,105,3,58,1084652,1008260017,Hudson Yards-Chelsea-Flatiron-Union Square
1008260024,1,826,24,2021,25,WEST 24 STREET,10010,H3,4,23 WEST 24TH STREET OWNER LLC,MANHATTAN,40.742696,-73.990242,105,3,58,1015596,1008260024,Hudson Yards-Chelsea-Flatiron-Union Square
1008260055,1,826,55,2021,18,WEST 25 STREET,10010,H3,4,BMF HOTEL CORP,MANHATTAN,40.743333,-73.989885,105,3,58,1015605,1008260055,Hudson Yards-Chelsea-Flatiron-Union Square
1008280025,1,828,25,2021,1141,BROADWAY,10001,HB,4,1141 REALTYOWNER  LLC,MANHATTAN,40.74391,-73.989,105,3,58,1015645,1008280025,Hudson Yards-Chelsea-Flatiron-Union Square
1008280053,1,828,53,2021,1155,BROADWAY,10001,H3,4,10 WEST 27TH STREET CORP,MANHATTAN,40.74431,-73.988924,105,3,58,1015657,1008280053,Hudson Yards-Chelsea-Flatiron-Union Square
1008290014,1,829,14,2021,39,WEST 27 STREET,10001,H3,4,SENTON HOTEL WEST CORP,MANHATTAN,40.744821,-73.989527,105,3,58,1015679,1008290014,Hudson Yards-Chelsea-Flatiron-Union Square
1008290050,1,829,50,2021,1164,BROADWAY,10001,HB,4,HADDAD NOMAD LLC,MANHATTAN,40.744821,-73.988805,105,2,58,1080713,1008290050,Hudson Yards-Chelsea-Flatiron-Union Square
1008300017,1,830,17,2021,29,WEST 28 STREET,10001,H1,4,RP1185 LLC,MANHATTAN,40.745474,-73.989148,105,3,76,1000000,1008300017,Midtown-Midtown South
1008300024,1,830,24,2021,1185,BROADWAY,10001,H1,4,RP1185 LLC,MANHATTAN,40.7454,-73.988719,105,3,76,1000000,1008300024,Midtown-Midtown South
1008300037,1,830,37,2021,250,5 AVENUE,10001,H1,4,COSMIC REALTY PARTNERS LLC,MANHATTAN,40.744821,-73.987207,105,4,76,1015729,1008300037,Midtown-Midtown South
1008300054,1,830,54,2021,1186,BROADWAY,10001,H3,4,LGF ENTERPRISES,MANHATTAN,40.745608,-73.988661,105,4,76,1015739,1008300054,Midtown-Midtown South
1008300067,1,830,67,2021,32,WEST 29 STREET,10001,H3,4,32-34 WEST 29TH STREET REALTY LLC,MANHATTAN,40.746149,-73.988877,105,3,76,1089455,1008300067,Midtown-Midtown South
1008300073,1,830,73,2021,44,WEST 29 STREET,10001,H3,4,DEVLI PROPERTIES INC,MANHATTAN,40.746223,-73.989054,105,3,76,1090747,1008300073,Midtown-Midtown South
1008310068,1,831,68,2021,1227,BROADWAY,10001,H2,4,YJL BROADWAY HOTEL LLC,MANHATTAN,40.746635,-73.988491,105,3,76,1000000,1008310068,Midtown-Midtown South
1008320044,1,832,44,2021,292,5 AVENUE,10001,H9,4,WDSA 5TH AVENUE LLC,MANHATTAN,40.746286,-73.986142,105,4,76,1000000,1008320044,Midtown-Midtown South
1008320049,1,832,49,2021,4,WEST 31 STREET,10001,H3,4,WOLCOTT HOTEL CO,MANHATTAN,40.746712,-73.986383,105,4,76,1015792,1008320049,Midtown-Midtown South
1008320062,1,832,62,2021,30,WEST 31 STREET,10001,H2,4,BLUE 31ST STREET NYC LLC,MANHATTAN,40.747123,-73.987361,105,4,76,1088534,1008320062,Midtown-Midtown South
1008320066,1,832,66,2021,1226,BROADWAY,10001,HR,4,1234 BROADWAY LLC,MANHATTAN,40.747074,-73.988386,105,4,76,1015778,1008320022,Midtown-Midtown South
1008330028,1,833,28,2021,19,WEST 31 STREET,10001,H3,4,LIFE HOTEL ONE LLC,MANHATTAN,40.746956,-73.986917,105,4,76,1015811,1008330028,Midtown-Midtown South
1008330049,1,833,49,2021,6,WEST 32 STREET,10001,H3,4,6 WEST 32ND STREET LLC,MANHATTAN,40.747381,-73.986051,105,4,76,1015824,1008330049,Midtown-Midtown South
1008340011,1,834,11,2021,1260,BROADWAY,10001,H2,4,MARTINQUE HTL AFFILIATES,MANHATTAN,40.7484,-73.988144,105,4,76,1083630,1008340011,Midtown-Midtown South
1008340016,1,834,16,2021,43,WEST 32 STREET,10001,H3,4,STANFORD NEW YORK LLC              D/B/A  HOTEL STANFORD,MANHATTAN,40.747686,-73.98673,105,4,76,1015843,1008340016,Midtown-Midtown South
1008340029,1,834,29,2021,17,WEST 32 STREET,10001,H3,4,17 W 32 ST OWNER LLC,MANHATTAN,40.747466,-73.98621,105,4,76,1015849,1008340029,Midtown-Midtown South
1008360065,1,836,65,2021,40,WEST 35 STREET,10001,H3,4,MEADOW REAL ESTATE FUND III LP CO MEADOW  PARTNERS,MANHATTAN,40.749717,-73.985567,105,4,76,1015881,1008360065,Midtown-Midtown South
1008361104,1,836,1104,2021,1328,BROADWAY,10001,RH,4,MERCY COLLEGE,MANHATTAN,40.750316,-73.987379,105,4,76,1015867,0,Midtown-Midtown South
1008370001,1,837,1,2021,960,AVENUE OF THE AMER,10001,H3,4,ATLANTIC 960 CORP,MANHATTAN,40.750486,-73.987256,105,4,84,1083641,1008370001,Midtown-Midtown South
